date,confirmed,deaths,zone,altitude,lat,lon
2020-04-24,61,1899-12-31,ZONA CENTRO,4373,-106.825,-762.569
2020-04-24,585,1900-02-13,ZONA NORTE,57,-51.525,-806.578
2020-04-24,117,1899-12-31,ZONA NORTE,895,-60.347,-769.742
2020-04-24,234,1900-01-18,ZONA NORTE,9,-35.711,-804.592
2020-04-24,226,1900-01-10,ZONA CENTRO,162,-83.681,-745.433
2020-04-25,464,1900-02-01,ZONA CENTRO,3073,-95.297,-775.292
2020-04-25,364,1900-01-09,ZONA SUR,2429,-163.933,-715.289
2020-04-25,105,1900-01-01,ZONA NORTE,2731,-71.547,-785.108
2020-04-25,2436,1900-02-12,ZONA CENTRO,27,-120.631,-771.469
2020-04-25,174,1900-01-02,ZONA SUR,3439,-135.192,-719.767
2020-04-25,33,1899-12-31,ZONA SUR,3746,-127.869,-749.714
2020-04-25,160,1899-12-31,ZONA CENTRO,1921,-9.93,-762.397
2020-04-25,268,1900-01-05,ZONA SUR,432,-140.636,-757.292
2020-04-25,257,1900-01-03,ZONA CENTRO,3294,-120.708,-752.089
2020-04-25,481,1900-01-22,ZONA NORTE,74,-8.1,-790.306
2020-04-25,1388,1900-04-28,ZONA NORTE,28,-67.669,-798.506
2020-04-25,16567,1900-10-29,ZONA CENTRO,162,-120.453,-770.308
2020-04-25,742,1900-02-04,ZONA NORTE,107,-37.481,-732.442
2020-04-25,68,1899-12-31,ZONA CENTRO,4373,-106.825,-762.569
2020-04-25,669,1900-03-19,ZONA NORTE,57,-51.525,-806.578
2020-04-25,121,1899-12-31,ZONA NORTE,895,-60.347,-769.742
2020-04-25,67,1899-12-31,ZONA SUR,583,-180.019,-702.519
2020-04-25,240,1900-01-18,ZONA NORTE,9,-35.711,-804.592
2020-04-25,323,1900-01-13,ZONA CENTRO,162,-83.681,-745.433
2020-04-26,506,1900-02-03,ZONA CENTRO,3073,-95.297,-775.292
2020-04-26,396,1900-01-09,ZONA SUR,2429,-163.933,-715.289
2020-04-26,128,1900-01-01,ZONA NORTE,2731,-71.547,-785.108
2020-04-26,2615,1900-02-12,ZONA CENTRO,27,-120.631,-771.469
2020-04-26,182,1900-01-02,ZONA SUR,3439,-135.192,-719.767
2020-04-26,40,1899-12-31,ZONA SUR,3746,-127.869,-749.714
2020-04-26,284,1900-01-05,ZONA SUR,432,-140.636,-757.292
2020-04-26,284,1900-01-03,ZONA CENTRO,3294,-120.708,-752.089
2020-04-26,503,1900-01-22,ZONA NORTE,74,-8.1,-790.306
2020-04-26,1602,1900-05-22,ZONA NORTE,28,-67.669,-798.506
2020-04-26,17884,1900-10-29,ZONA CENTRO,162,-120.453,-770.308
2020-04-26,786,1900-02-07,ZONA NORTE,107,-37.481,-732.442
2020-04-26,78,1899-12-31,ZONA CENTRO,4373,-106.825,-762.569
2020-04-26,790,1900-03-19,ZONA NORTE,57,-51.525,-806.578
2020-04-26,151,1899-12-31,ZONA NORTE,895,-60.347,-769.742
2020-04-26,68,1899-12-31,ZONA SUR,583,-180.019,-702.519
2020-04-26,250,1900-01-18,ZONA NORTE,9,-35.711,-804.592
2020-04-26,349,1900-01-13,ZONA CENTRO,162,-83.681,-745.433
2020-04-27,547,1900-02-02,ZONA CENTRO,3073,-95.297,-775.292
2020-04-27,479,1900-01-10,ZONA SUR,2429,-163.933,-715.289
2020-04-27,141,1900-01-01,ZONA NORTE,2731,-71.547,-785.108
2020-04-27,2672,1900-02-18,ZONA CENTRO,27,-120.631,-771.469
2020-04-27,196,1900-01-02,ZONA SUR,3439,-135.192,-719.767
2020-04-27,48,1899-12-31,ZONA SUR,3746,-127.869,-749.714
2020-04-27,339,1900-01-05,ZONA SUR,432,-140.636,-757.292
2020-04-27,290,1900-01-03,ZONA CENTRO,3294,-120.708,-752.089
2020-04-27,553,1900-01-22,ZONA NORTE,74,-8.1,-790.306
2020-04-27,1651,1900-05-28,ZONA NORTE,28,-67.669,-798.506
2020-04-27,18571,1900-11-27,ZONA CENTRO,162,-120.453,-770.308
2020-04-27,827,1900-02-07,ZONA NORTE,107,-37.481,-732.442
2020-04-27,82,1899-12-31,ZONA CENTRO,4373,-106.825,-762.569
2020-04-27,816,1900-04-01,ZONA NORTE,57,-51.525,-806.578
2020-04-27,166,1899-12-31,ZONA NORTE,895,-60.347,-769.742
2020-04-27,71,1899-12-31,ZONA SUR,583,-180.019,-702.519
2020-04-27,250,1900-01-18,ZONA NORTE,9,-35.711,-804.592
2020-04-27,370,1900-01-13,ZONA CENTRO,162,-83.681,-745.433
2020-04-28,598,1900-02-07,ZONA CENTRO,3073,-95.297,-775.292
2020-04-28,501,1900-01-10,ZONA SUR,2429,-163.933,-715.289
2020-04-28,156,1900-01-02,ZONA NORTE,2731,-71.547,-785.108
2020-04-28,2933,1900-02-20,ZONA CENTRO,27,-120.631,-771.469
2020-04-28,202,1900-01-02,ZONA SUR,3439,-135.192,-719.767
2020-04-28,57,1899-12-31,ZONA SUR,3746,-127.869,-749.714
2020-04-28,353,1900-01-27,ZONA SUR,432,-140.636,-757.292
2020-04-28,331,1900-01-03,ZONA CENTRO,3294,-120.708,-752.089
2020-04-28,585,1900-01-22,ZONA NORTE,74,-8.1,-790.306
2020-04-28,1814,1900-06-07,ZONA NORTE,28,-67.669,-798.506
2020-04-28,20048,1900-12-23,ZONA CENTRO,162,-120.453,-770.308
2020-04-28,881,1900-02-13,ZONA NORTE,107,-37.481,-732.442
2020-04-28,90,1899-12-31,ZONA CENTRO,4373,-106.825,-762.569
2020-04-28,960,1900-04-01,ZONA NORTE,57,-51.525,-806.578
2020-04-28,178,1899-12-31,ZONA NORTE,895,-60.347,-769.742
2020-04-28,77,1899-12-31,ZONA SUR,583,-180.019,-702.519
2020-04-28,275,1900-01-18,ZONA NORTE,9,-35.711,-804.592
2020-04-28,454,1900-01-13,ZONA CENTRO,162,-83.681,-745.433
2020-04-29,630,1900-02-20,ZONA CENTRO,3073,-95.297,-775.292
2020-04-29,529,1900-01-10,ZONA SUR,2429,-163.933,-715.289
2020-04-29,162,1900-01-02,ZONA NORTE,2731,-71.547,-785.108
2020-04-29,3101,1900-02-20,ZONA CENTRO,27,-120.631,-771.469
2020-04-29,203,1900-01-02,ZONA SUR,3439,-135.192,-719.767
2020-04-29,75,1899-12-31,ZONA SUR,3746,-127.869,-749.714
2020-04-29,401,1900-01-27,ZONA SUR,432,-140.636,-757.292
2020-04-29,373,1900-01-03,ZONA CENTRO,3294,-120.708,-752.089
2020-04-29,615,1900-01-22,ZONA NORTE,74,-8.1,-790.306
2020-04-29,1956,1900-06-20,ZONA NORTE,28,-67.669,-798.506
2020-04-29,21854,1901-02-07,ZONA CENTRO,162,-120.453,-770.308
2020-04-29,1003,1900-02-19,ZONA NORTE,107,-37.481,-732.442
2020-04-29,95,1899-12-31,ZONA CENTRO,4373,-106.825,-762.569
2020-04-29,1080,1900-04-12,ZONA NORTE,57,-51.525,-806.578
2020-04-29,205,1899-12-31,ZONA NORTE,895,-60.347,-769.742
2020-04-29,94,1899-12-31,ZONA SUR,583,-180.019,-702.519
2020-04-29,290,1900-01-18,ZONA NORTE,9,-35.711,-804.592
2020-04-29,526,1900-01-13,ZONA CENTRO,162,-83.681,-745.433
2020-04-30,693,1900-02-24,ZONA CENTRO,3073,-95.297,-775.292
2020-04-30,571,1900-01-10,ZONA SUR,2429,-163.933,-715.289
2020-04-30,170,1900-01-02,ZONA NORTE,2731,-71.547,-785.108
2020-04-30,3219,1900-02-28,ZONA CENTRO,27,-120.631,-771.469
2020-04-30,212,1900-01-02,ZONA SUR,3439,-135.192,-719.767
2020-04-30,88,1899-12-31,ZONA SUR,3746,-127.869,-749.714
2020-04-30,550,1900-01-27,ZONA SUR,432,-140.636,-757.292
2020-04-30,394,1900-01-03,ZONA CENTRO,3294,-120.708,-752.089
2020-04-30,668,1900-01-22,ZONA NORTE,74,-8.1,-790.306
2020-04-30,2176,1900-07-10,ZONA NORTE,28,-67.669,-798.506
2020-04-30,23561,1901-03-12,ZONA CENTRO,162,-120.453,-770.308
2020-04-30,1202,1900-02-23,ZONA NORTE,107,-37.481,-732.442
2020-04-30,113,1899-12-31,ZONA CENTRO,4373,-106.825,-762.569
2020-04-30,1207,1900-04-27,ZONA NORTE,57,-51.525,-806.578
2020-04-30,238,1899-12-31,ZONA NORTE,895,-60.347,-769.742
2020-04-30,111,1899-12-31,ZONA SUR,583,-180.019,-702.519
2020-04-30,310,1900-01-18,ZONA NORTE,9,-35.711,-804.592
2020-04-30,671,1900-02-06,ZONA CENTRO,162,-83.681,-745.433
2020-05-01,822,1900-02-24,ZONA CENTRO,3073,-95.297,-775.292
2020-05-01,624,1900-01-10,ZONA SUR,2429,-163.933,-715.289
2020-05-01,201,1900-01-02,ZONA NORTE,2731,-71.547,-785.108
2020-05-01,3458,1900-02-28,ZONA CENTRO,27,-120.631,-771.469
2020-05-01,221,1900-01-02,ZONA SUR,3439,-135.192,-719.767
2020-05-01,109,1899-12-31,ZONA SUR,3746,-127.869,-749.714
2020-05-01,580,1900-02-09,ZONA SUR,432,-140.636,-757.292
2020-05-01,436,1900-01-03,ZONA CENTRO,3294,-120.708,-752.089
2020-05-01,720,1900-01-22,ZONA NORTE,74,-8.1,-790.306
2020-05-01,2360,1900-07-12,ZONA NORTE,28,-67.669,-798.506
2020-05-01,25718,1901-05-05,ZONA CENTRO,162,-120.453,-770.308
2020-05-01,1355,1900-02-25,ZONA NORTE,107,-37.481,-732.442
2020-05-01,116,1899-12-31,ZONA SUR,204,-125.936,-691.767
2020-05-01,122,1899-12-31,ZONA CENTRO,4373,-106.825,-762.569
2020-05-01,1396,1900-04-28,ZONA NORTE,57,-51.525,-806.578
2020-05-01,248,1899-12-31,ZONA NORTE,895,-60.347,-769.742
2020-05-01,126,1899-12-31,ZONA SUR,583,-180.019,-702.519
2020-05-01,326,1900-01-18,ZONA NORTE,9,-35.711,-804.592
2020-05-01,760,1900-02-06,ZONA CENTRO,162,-83.681,-745.433
2020-05-02,136,1899-12-31,ZONA NORTE,2338,-62.294,-778.728
2020-05-02,907,1900-03-06,ZONA CENTRO,3073,-95.297,-775.292
2020-05-02,655,1900-01-15,ZONA SUR,2429,-163.933,-715.289
2020-05-02,224,1900-01-02,ZONA NORTE,2731,-71.547,-785.108
2020-05-02,3543,1900-03-06,ZONA CENTRO,27,-120.631,-771.469
2020-05-02,221,1900-01-02,ZONA SUR,3439,-135.192,-719.767
2020-05-02,133,1899-12-31,ZONA SUR,3746,-127.869,-749.714
2020-05-02,584,1900-02-09,ZONA SUR,432,-140.636,-757.292
2020-05-02,451,1900-01-06,ZONA CENTRO,3294,-120.708,-752.089
2020-05-02,798,1900-01-22,ZONA NORTE,74,-8.1,-790.306
2020-05-02,2548,1900-08-07,ZONA NORTE,28,-67.669,-798.506
2020-05-02,26908,1901-05-18,ZONA CENTRO,162,-120.453,-770.308
2020-05-02,1425,1900-02-25,ZONA NORTE,107,-37.481,-732.442
2020-05-02,118,1899-12-31,ZONA SUR,204,-125.936,-691.767
2020-05-02,148,1899-12-31,ZONA CENTRO,4373,-106.825,-762.569
2020-05-02,1492,1900-05-10,ZONA NORTE,57,-51.525,-806.578
2020-05-02,265,1899-12-31,ZONA NORTE,895,-60.347,-769.742
2020-05-02,128,1899-12-31,ZONA SUR,583,-180.019,-702.519
2020-05-02,336,1900-01-18,ZONA NORTE,9,-35.711,-804.592
2020-05-02,826,1900-02-06,ZONA CENTRO,162,-83.681,-745.433
2020-05-03,155,1899-12-31,ZONA NORTE,2338,-62.294,-778.728
2020-05-03,993,1900-03-17,ZONA CENTRO,3073,-95.297,-775.292
2020-05-03,692,1900-01-15,ZONA SUR,2429,-163.933,-715.289
2020-05-03,259,1900-01-02,ZONA NORTE,2731,-71.547,-785.108
2020-05-03,3893,1900-03-06,ZONA CENTRO,27,-120.631,-771.469
2020-05-03,230,1900-01-02,ZONA SUR,3439,-135.192,-719.767
2020-05-03,186,1899-12-31,ZONA SUR,3746,-127.869,-749.714
2020-05-03,676,1900-02-09,ZONA SUR,432,-140.636,-757.292
2020-05-03,506,1900-01-06,ZONA CENTRO,3294,-120.708,-752.089
2020-05-03,879,1900-01-22,ZONA NORTE,74,-8.1,-790.306
2020-05-03,2646,1900-09-23,ZONA NORTE,28,-67.669,-798.506
2020-05-03,28990,1901-05-31,ZONA CENTRO,162,-120.453,-770.308
2020-05-03,1502,1900-02-27,ZONA NORTE,107,-37.481,-732.442
2020-05-03,120,1899-12-31,ZONA SUR,204,-125.936,-691.767
2020-05-03,161,1899-12-31,ZONA CENTRO,4373,-106.825,-762.569
2020-05-03,1618,1900-05-22,ZONA NORTE,57,-51.525,-806.578
2020-05-03,282,1899-12-31,ZONA NORTE,895,-60.347,-769.742
2020-05-03,141,1900-01-01,ZONA SUR,583,-180.019,-702.519
2020-05-03,347,1900-01-18,ZONA NORTE,9,-35.711,-804.592
2020-05-03,913,1900-02-06,ZONA CENTRO,162,-83.681,-745.433
2020-05-05,170,1900-01-03,ZONA NORTE,2338,-62.294,-778.728
2020-05-05,1159,1900-03-25,ZONA CENTRO,3073,-95.297,-775.292
2020-05-05,763,1900-01-17,ZONA SUR,2429,-163.933,-715.289
2020-05-05,322,1900-01-02,ZONA NORTE,2731,-71.547,-785.108
2020-05-05,4245,1900-03-17,ZONA CENTRO,27,-120.631,-771.469
2020-05-05,249,1900-01-02,ZONA SUR,3439,-135.192,-719.767
2020-05-05,203,1899-12-31,ZONA SUR,3746,-127.869,-749.714
2020-05-05,255,1900-01-01,ZONA CENTRO,1921,-9.93,-762.397
2020-05-05,698,1900-02-09,ZONA SUR,432,-140.636,-757.292
2020-05-05,587,1900-01-06,ZONA CENTRO,3294,-120.708,-752.089
2020-05-05,1062,1900-02-14,ZONA NORTE,74,-8.1,-790.306
2020-05-05,3008,1900-10-25,ZONA NORTE,28,-67.669,-798.506
2020-05-05,32339,1901-08-06,ZONA CENTRO,162,-120.453,-770.308
2020-05-05,1595,1900-03-02,ZONA NORTE,107,-37.481,-732.442
2020-05-05,124,1899-12-31,ZONA SUR,204,-125.936,-691.767
2020-05-05,166,1899-12-31,ZONA CENTRO,4373,-106.825,-762.569
2020-05-05,1804,1900-05-28,ZONA NORTE,57,-51.525,-806.578
2020-05-05,144,1899-12-31,ZONA SUR,3848,-158.403,-700.281
2020-05-05,303,1899-12-31,ZONA NORTE,895,-60.347,-769.742
2020-05-05,149,1900-01-01,ZONA SUR,583,-180.019,-702.519
2020-05-05,378,1900-01-18,ZONA NORTE,9,-35.711,-804.592
2020-05-05,1032,1900-02-06,ZONA CENTRO,162,-83.681,-745.433
2020-05-06,176,1900-01-04,ZONA NORTE,2338,-62.294,-778.728
2020-05-06,1256,1900-03-25,ZONA CENTRO,3073,-95.297,-775.292
2020-05-06,790,1900-01-19,ZONA SUR,2429,-163.933,-715.289
2020-05-06,301,1900-01-02,ZONA NORTE,2731,-71.547,-785.108
2020-05-06,4404,1900-03-22,ZONA CENTRO,27,-120.631,-771.469
2020-05-06,258,1900-01-02,ZONA SUR,3439,-135.192,-719.767
2020-05-06,181,1899-12-31,ZONA SUR,3746,-127.869,-749.714
2020-05-06,259,1900-01-06,ZONA CENTRO,1921,-9.93,-762.397
2020-05-06,708,1900-02-09,ZONA SUR,432,-140.636,-757.292
2020-05-06,632,1900-01-13,ZONA CENTRO,3294,-120.708,-752.089
2020-05-06,1119,1900-02-14,ZONA NORTE,74,-8.1,-790.306
2020-05-06,3127,1900-10-25,ZONA NORTE,28,-67.669,-798.506
2020-05-06,35299,1901-09-04,ZONA CENTRO,162,-120.453,-770.308
2020-05-06,1559,1900-03-07,ZONA NORTE,107,-37.481,-732.442
2020-05-06,129,1899-12-31,ZONA SUR,204,-125.936,-691.767
2020-05-06,151,1899-12-31,ZONA CENTRO,4373,-106.825,-762.569
2020-05-06,1914,1900-07-02,ZONA NORTE,57,-51.525,-806.578
2020-05-06,149,1899-12-31,ZONA SUR,3848,-158.403,-700.281
2020-05-06,317,1899-12-31,ZONA NORTE,895,-60.347,-769.742
2020-05-06,160,1900-01-01,ZONA SUR,583,-180.019,-702.519
2020-05-06,443,1900-01-18,ZONA NORTE,9,-35.711,-804.592
2020-05-06,1076,1900-02-06,ZONA CENTRO,162,-83.681,-745.433
2020-05-07,186,1900-01-06,ZONA NORTE,2338,-62.294,-778.728
2020-05-07,1307,1900-04-02,ZONA CENTRO,3073,-95.297,-775.292
2020-05-07,814,1900-01-19,ZONA SUR,2429,-163.933,-715.289
2020-05-07,316,1900-01-02,ZONA NORTE,2731,-71.547,-785.108
2020-05-07,4678,1900-03-22,ZONA CENTRO,27,-120.631,-771.469
2020-05-07,280,1900-01-02,ZONA SUR,3439,-135.192,-719.767
2020-05-07,176,1899-12-31,ZONA SUR,3746,-127.869,-749.714
2020-05-07,293,1900-01-06,ZONA CENTRO,1921,-9.93,-762.397
2020-05-07,860,1900-02-09,ZONA SUR,432,-140.636,-757.292
2020-05-07,655,1900-01-13,ZONA CENTRO,3294,-120.708,-752.089
2020-05-07,1206,1900-03-07,ZONA NORTE,74,-8.1,-790.306
2020-05-07,3268,1900-11-13,ZONA NORTE,28,-67.669,-798.506
2020-05-07,37606,1901-09-27,ZONA CENTRO,162,-120.453,-770.308
2020-05-07,1666,1900-03-07,ZONA NORTE,107,-37.481,-732.442
2020-05-07,138,1899-12-31,ZONA SUR,204,-125.936,-691.767
2020-05-07,151,1899-12-31,ZONA CENTRO,4373,-106.825,-762.569
2020-05-07,2214,1900-07-23,ZONA NORTE,57,-51.525,-806.578
2020-05-07,158,1899-12-31,ZONA SUR,3848,-158.403,-700.281
2020-05-07,334,1899-12-31,ZONA NORTE,895,-60.347,-769.742
2020-05-07,166,1900-01-01,ZONA SUR,583,-180.019,-702.519
2020-05-07,451,1900-01-18,ZONA NORTE,9,-35.711,-804.592
2020-05-07,1169,1900-02-06,ZONA CENTRO,162,-83.681,-745.433
2020-05-08,207,1900-01-06,ZONA NORTE,2338,-62.294,-778.728
2020-05-08,1390,1900-04-15,ZONA CENTRO,3073,-95.297,-775.292
2020-05-08,854,1900-01-19,ZONA SUR,2429,-163.933,-715.289
2020-05-08,328,1900-01-02,ZONA NORTE,2731,-71.547,-785.108
2020-05-08,4968,1900-03-22,ZONA CENTRO,27,-120.631,-771.469
2020-05-08,328,1900-01-02,ZONA SUR,3439,-135.192,-719.767
2020-05-08,178,1899-12-31,ZONA SUR,3746,-127.869,-749.714
2020-05-08,323,1900-01-06,ZONA CENTRO,1921,-9.93,-762.397
2020-05-08,884,1900-02-09,ZONA SUR,432,-140.636,-757.292
2020-05-08,689,1900-01-13,ZONA CENTRO,3294,-120.708,-752.089
2020-05-08,1275,1900-03-06,ZONA NORTE,74,-8.1,-790.306
2020-05-08,3479,1900-12-12,ZONA NORTE,28,-67.669,-798.506
2020-05-08,39837,1901-10-14,ZONA CENTRO,162,-120.453,-770.308
2020-05-08,1704,1900-03-07,ZONA NORTE,107,-37.481,-732.442
2020-05-08,139,1899-12-31,ZONA SUR,204,-125.936,-691.767
2020-05-08,158,1899-12-31,ZONA CENTRO,4373,-106.825,-762.569
2020-05-08,2258,1900-08-20,ZONA NORTE,57,-51.525,-806.578
2020-05-08,164,1899-12-31,ZONA SUR,3848,-158.403,-700.281
2020-05-08,394,1900-01-01,ZONA NORTE,895,-60.347,-769.742
2020-05-08,166,1900-01-01,ZONA SUR,583,-180.019,-702.519
2020-05-08,461,1900-01-18,ZONA NORTE,9,-35.711,-804.592
2020-05-08,1208,1900-02-06,ZONA CENTRO,162,-83.681,-745.433
2020-05-09,221,1900-01-06,ZONA NORTE,2338,-62.294,-778.728
2020-05-09,1472,1900-04-15,ZONA CENTRO,3073,-95.297,-775.292
2020-05-09,904,1900-01-19,ZONA SUR,2429,-163.933,-715.289
2020-05-09,351,1900-01-02,ZONA NORTE,2731,-71.547,-785.108
2020-05-09,5217,1900-04-28,ZONA CENTRO,27,-120.631,-771.469
2020-05-09,366,1900-01-02,ZONA SUR,3439,-135.192,-719.767
2020-05-09,185,1899-12-31,ZONA SUR,3746,-127.869,-749.714
2020-05-09,331,1900-01-06,ZONA CENTRO,1921,-9.93,-762.397
2020-05-09,930,1900-02-09,ZONA SUR,432,-140.636,-757.292
2020-05-09,764,1900-01-13,ZONA CENTRO,3294,-120.708,-752.089
2020-05-09,1394,1900-03-06,ZONA NORTE,74,-8.1,-790.306
2020-05-09,3628,1900-12-30,ZONA NORTE,28,-67.669,-798.506
2020-05-09,41844,1901-10-23,ZONA CENTRO,162,-120.453,-770.308
2020-05-09,1735,1900-03-07,ZONA NORTE,107,-37.481,-732.442
2020-05-09,150,1899-12-31,ZONA SUR,204,-125.936,-691.767
2020-05-09,162,1899-12-31,ZONA CENTRO,4373,-106.825,-762.569
2020-05-09,2388,1900-08-27,ZONA NORTE,57,-51.525,-806.578
2020-05-09,164,1899-12-31,ZONA SUR,3848,-158.403,-700.281
2020-05-09,428,1900-01-01,ZONA NORTE,895,-60.347,-769.742
2020-05-09,171,1900-01-01,ZONA SUR,583,-180.019,-702.519
2020-05-09,478,1900-01-18,ZONA NORTE,9,-35.711,-804.592
2020-05-09,1255,1900-03-07,ZONA CENTRO,162,-83.681,-745.433
2020-05-10,237,1900-01-07,ZONA NORTE,2338,-62.294,-778.728
2020-05-10,1507,1900-04-15,ZONA CENTRO,3073,-95.297,-775.292
2020-05-10,1046,1900-01-19,ZONA SUR,2429,-163.933,-715.289
2020-05-10,362,1900-01-02,ZONA NORTE,2731,-71.547,-785.108
2020-05-10,5360,1900-04-28,ZONA CENTRO,27,-120.631,-771.469
2020-05-10,407,1900-01-02,ZONA SUR,3439,-135.192,-719.767
2020-05-10,193,1899-12-31,ZONA SUR,3746,-127.869,-749.714
2020-05-10,333,1900-01-06,ZONA CENTRO,1921,-9.93,-762.397
2020-05-10,1003,1900-02-09,ZONA SUR,432,-140.636,-757.292
2020-05-10,798,1900-01-13,ZONA CENTRO,3294,-120.708,-752.089
2020-05-10,1449,1900-03-06,ZONA NORTE,74,-8.1,-790.306
2020-05-10,3655,1901-01-10,ZONA NORTE,28,-67.669,-798.506
2020-05-10,43284,1901-11-02,ZONA CENTRO,162,-120.453,-770.308
2020-05-10,1780,1900-03-15,ZONA NORTE,107,-37.481,-732.442
2020-05-10,162,1899-12-31,ZONA SUR,204,-125.936,-691.767
2020-05-10,167,1899-12-31,ZONA CENTRO,4373,-106.825,-762.569
2020-05-10,2425,1900-09-13,ZONA NORTE,57,-51.525,-806.578
2020-05-10,166,1899-12-31,ZONA SUR,3848,-158.403,-700.281
2020-05-10,466,1900-01-02,ZONA NORTE,895,-60.347,-769.742
2020-05-10,178,1900-01-01,ZONA SUR,583,-180.019,-702.519
2020-05-10,486,1900-02-15,ZONA NORTE,9,-35.711,-804.592
2020-05-10,1329,1900-03-06,ZONA CENTRO,162,-83.681,-745.433
2020-05-11,242,1900-01-07,ZONA NORTE,2338,-62.294,-778.728
2020-05-11,1521,1900-04-15,ZONA CENTRO,3073,-95.297,-775.292
2020-05-11,1061,1900-01-19,ZONA SUR,2429,-163.933,-715.289
2020-05-11,367,1900-01-02,ZONA NORTE,2731,-71.547,-785.108
2020-05-11,5400,1900-04-28,ZONA CENTRO,27,-120.631,-771.469
2020-05-11,410,1900-01-02,ZONA SUR,3439,-135.192,-719.767
2020-05-11,200,1899-12-31,ZONA SUR,3746,-127.869,-749.714
2020-05-11,335,1900-01-06,ZONA CENTRO,1921,-9.93,-762.397
2020-05-11,1019,1900-02-26,ZONA SUR,432,-140.636,-757.292
2020-05-11,839,1900-01-13,ZONA CENTRO,3294,-120.708,-752.089
2020-05-11,1470,1900-03-06,ZONA NORTE,74,-8.1,-790.306
2020-05-11,3748,1901-02-03,ZONA NORTE,28,-67.669,-798.506
2020-05-11,44333,1901-11-19,ZONA CENTRO,162,-120.453,-770.308
2020-05-11,1834,1900-03-18,ZONA NORTE,107,-37.481,-732.442
2020-05-11,162,1899-12-31,ZONA SUR,204,-125.936,-691.767
2020-05-11,168,1899-12-31,ZONA CENTRO,4373,-106.825,-762.569
2020-05-11,2483,1900-09-21,ZONA NORTE,57,-51.525,-806.578
2020-05-11,173,1899-12-31,ZONA SUR,3848,-158.403,-700.281
2020-05-11,473,1900-01-05,ZONA NORTE,895,-60.347,-769.742
2020-05-11,178,1900-01-01,ZONA SUR,583,-180.019,-702.519
2020-05-11,496,1900-02-15,ZONA NORTE,9,-35.711,-804.592
2020-05-11,1392,1900-03-06,ZONA CENTRO,162,-83.681,-745.433
2020-05-12,249,1900-01-10,ZONA NORTE,2338,-62.294,-778.728
2020-05-12,1553,1900-04-15,ZONA CENTRO,3073,-95.297,-775.292
2020-05-12,1208,1900-01-19,ZONA SUR,2429,-163.933,-715.289
2020-05-12,375,1900-01-02,ZONA NORTE,2731,-71.547,-785.108
2020-05-12,5584,1900-04-28,ZONA CENTRO,27,-120.631,-771.469
2020-05-12,442,1900-01-02,ZONA SUR,3439,-135.192,-719.767
2020-05-12,203,1899-12-31,ZONA SUR,3746,-127.869,-749.714
2020-05-12,341,1900-01-06,ZONA CENTRO,1921,-9.93,-762.397
2020-05-12,1132,1900-03-22,ZONA SUR,432,-140.636,-757.292
2020-05-12,855,1900-01-13,ZONA CENTRO,3294,-120.708,-752.089
2020-05-12,1566,1900-03-06,ZONA NORTE,74,-8.1,-790.306
2020-05-12,3856,1901-02-03,ZONA NORTE,28,-67.669,-798.506
2020-05-12,46507,1901-12-25,ZONA CENTRO,162,-120.453,-770.308
2020-05-12,1933,1900-03-22,ZONA NORTE,107,-37.481,-732.442
2020-05-12,163,1899-12-31,ZONA SUR,204,-125.936,-691.767
2020-05-12,171,1899-12-31,ZONA CENTRO,4373,-106.825,-762.569
2020-05-12,2598,1900-10-20,ZONA NORTE,57,-51.525,-806.578
2020-05-12,180,1899-12-31,ZONA SUR,3848,-158.403,-700.281
2020-05-12,489,1900-01-05,ZONA NORTE,895,-60.347,-769.742
2020-05-12,178,1900-01-01,ZONA SUR,583,-180.019,-702.519
2020-05-12,507,1900-02-15,ZONA NORTE,9,-35.711,-804.592
2020-05-12,1437,1900-03-06,ZONA CENTRO,162,-83.681,-745.433
2020-05-13,259,1900-01-10,ZONA NORTE,2338,-62.294,-778.728
2020-05-13,1620,1900-04-28,ZONA CENTRO,3073,-95.297,-775.292
2020-05-13,1301,1900-01-19,ZONA SUR,2429,-163.933,-715.289
2020-05-13,393,1900-01-02,ZONA NORTE,2731,-71.547,-785.108
2020-05-13,5851,1900-05-04,ZONA CENTRO,27,-120.631,-771.469
2020-05-13,496,1900-01-02,ZONA SUR,3439,-135.192,-719.767
2020-05-13,214,1899-12-31,ZONA SUR,3746,-127.869,-749.714
2020-05-13,359,1900-01-06,ZONA CENTRO,1921,-9.93,-762.397
2020-05-13,1232,1900-03-22,ZONA SUR,432,-140.636,-757.292
2020-05-13,890,1900-01-13,ZONA CENTRO,3294,-120.708,-752.089
2020-05-13,1623,1900-03-06,ZONA NORTE,74,-8.1,-790.306
2020-05-13,3950,1901-02-20,ZONA NORTE,28,-67.669,-798.506
2020-05-13,49605,1902-03-01,ZONA CENTRO,162,-120.453,-770.308
2020-05-13,2037,1900-04-01,ZONA NORTE,107,-37.481,-732.442
2020-05-13,172,1899-12-31,ZONA SUR,204,-125.936,-691.767
2020-05-13,173,1899-12-31,ZONA CENTRO,4373,-106.825,-762.569
2020-05-13,2693,1900-10-20,ZONA NORTE,57,-51.525,-806.578
2020-05-13,185,1899-12-31,ZONA SUR,3848,-158.403,-700.281
2020-05-13,505,1900-01-05,ZONA NORTE,895,-60.347,-769.742
2020-05-13,181,1900-01-01,ZONA SUR,583,-180.019,-702.519
2020-05-13,539,1900-02-15,ZONA NORTE,9,-35.711,-804.592
